id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas
2183,CA-2017-128818,2017-05-07,2017-05-11,Classe padrao,CJ-12010,Caroline Jumper,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,TEC-MA-10000488,Tecnologia,Maquinas,Bady BDG101FRU Card Printer,3999.95
2184,CA-2017-128818,2017-05-07,2017-05-11,Classe padrao,CJ-12010,Caroline Jumper,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,TEC-AC-10001767,Tecnologia,Acessorios,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95
2185,CA-2017-128818,2017-05-07,2017-05-11,Classe padrao,CJ-12010,Caroline Jumper,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,FUR-FU-10001940,Moveis,Mobiliario,Staple-based wall hangings,63.68
2186,CA-2018-124576,2018-08-01,2018-08-04,Segunda classe,HK-14890,Heather Kirkland,Corporativo,Estados Unidos,Salinas,California,93905.0,Oeste,OFF-BI-10002735,Material de escritorio,Pastas,GBC Prestige Therm-A-Bind Covers,54.896
2187,CA-2017-101378,2017-07-14,2017-07-14,Mesmo dia,RH-19600,Rob Haberlin,Consumidor,Estados Unidos,Huntsville,Alabama,35810.0,Sul,TEC-AC-10002345,Tecnologia,Acessorios,HP Standard 104 key PS/2 Keyboard,29.0
2188,CA-2018-143063,2018-08-10,2018-08-15,Classe padrao,IL-15100,Ivan Liston,Consumidor,Estados Unidos,Columbus,Indiana,47201.0,Centro,OFF-EN-10003134,Material de escritorio,Envelopes,Staple envelope,70.08
2189,CA-2018-143063,2018-08-10,2018-08-15,Classe padrao,IL-15100,Ivan Liston,Consumidor,Estados Unidos,Columbus,Indiana,47201.0,Centro,FUR-FU-10003708,Moveis,Mobiliario,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3
2190,CA-2018-143063,2018-08-10,2018-08-15,Classe padrao,IL-15100,Ivan Liston,Consumidor,Estados Unidos,Columbus,Indiana,47201.0,Centro,TEC-PH-10003645,Tecnologia,Telefones,Aastra 57i VoIP phone,1454.49
2191,CA-2017-118913,2017-06-25,2017-06-29,Classe padrao,AS-10240,Alan Shonely,Consumidor,Estados Unidos,Los Angeles,California,90049.0,Oeste,OFF-AP-10000692,Material de escritorio,Eletrodomesticos,Fellowes Mighty 8 Compact Surge Protector,60.81
2192,CA-2017-128412,2017-12-10,2017-12-17,Classe padrao,AP-10915,Arthur Prichep,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-BI-10001718,Material de escritorio,Pastas,GBC DocuBind P50 Personal Binding Machine,153.552
2193,CA-2017-128412,2017-12-10,2017-12-17,Classe padrao,AP-10915,Arthur Prichep,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-AP-10002082,Material de escritorio,Eletrodomesticos,Holmes HEPA Air Purifier,65.34
2194,CA-2017-128412,2017-12-10,2017-12-17,Classe padrao,AP-10915,Arthur Prichep,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-PA-10001125,Material de escritorio,Papel,Xerox 1988,123.92
2195,CA-2017-128412,2017-12-10,2017-12-17,Classe padrao,AP-10915,Arthur Prichep,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-AP-10000252,Material de escritorio,Eletrodomesticos,Harmony HEPA Quiet Air Purifiers,35.1
2196,CA-2017-128412,2017-12-10,2017-12-17,Classe padrao,AP-10915,Arthur Prichep,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,TEC-AC-10003038,Tecnologia,Acessorios,Kingston Digital DataTraveler 16GB USB 2.0,44.75
2197,CA-2017-136483,2017-12-01,2017-12-06,Classe padrao,AG-10390,Allen Goldenen,Consumidor,Estados Unidos,Knoxville,Tennessee,37918.0,Sul,OFF-AR-10000940,Material de escritorio,Arte,Newell 343,4.704
2198,CA-2015-163013,2015-11-28,2015-12-04,Classe padrao,BF-11080,Bart Folk,Consumidor,Estados Unidos,Montgomery,Alabama,36116.0,Sul,OFF-AR-10001954,Material de escritorio,Arte,Newell 331,14.67
2199,CA-2016-135363,2016-03-28,2016-04-02,Classe padrao,CK-12205,Chloris Kastensmidt,Consumidor,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,OFF-PA-10003177,Material de escritorio,Papel,Xerox 1999,15.552
2200,CA-2016-135363,2016-03-28,2016-04-02,Classe padrao,CK-12205,Chloris Kastensmidt,Consumidor,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,OFF-PA-10000533,Material de escritorio,Papel,Southworth Parchment Paper & Envelopes,5.232
2201,US-2015-165659,2015-06-01,2015-06-06,Classe padrao,LT-17110,Liz Thompson,Consumidor,Estados Unidos,Little Rock,Arkansas,72209.0,Sul,FUR-FU-10001935,Moveis,Mobiliario,3M Hangers With Command Adhesive,22.2
2202,US-2015-165659,2015-06-01,2015-06-06,Classe padrao,LT-17110,Liz Thompson,Consumidor,Estados Unidos,Little Rock,Arkansas,72209.0,Sul,TEC-PH-10002563,Tecnologia,Telefones,Adtran 1202752G1,881.93
2203,CA-2016-138002,2016-09-06,2016-09-12,Classe padrao,BT-11305,Beth Thompson,Home office,Estados Unidos,Seattle,Washington,98103.0,Oeste,OFF-BI-10002160,Material de escritorio,Pastas,Acco Hanging Data Binders,6.096
2204,CA-2016-138002,2016-09-06,2016-09-12,Classe padrao,BT-11305,Beth Thompson,Home office,Estados Unidos,Seattle,Washington,98103.0,Oeste,FUR-FU-10004748,Moveis,Mobiliario,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82
2205,CA-2016-128860,2016-06-29,2016-07-05,Classe padrao,SC-20725,Steven Cartwright,Consumidor,Estados Unidos,Lancaster,Pennsylvania,17602.0,Leste,FUR-FU-10001473,Moveis,Mobiliario,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104
2206,CA-2017-164350,2017-09-10,2017-09-12,Segunda classe,CG-12040,Catherine Glotzbach,Home office,Estados Unidos,Bristol,Tennessee,37620.0,Sul,OFF-AR-10000538,Material de escritorio,Arte,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56
2207,US-2015-103905,2015-07-14,2015-07-20,Classe padrao,AW-10930,Arthur Wiediger,Home office,Estados Unidos,Aurora,Illinois,60505.0,Centro,OFF-BI-10001098,Material de escritorio,Pastas,Acco D-Ring Binder w/DublLock,29.932
2208,US-2015-103905,2015-07-14,2015-07-20,Classe padrao,AW-10930,Arthur Wiediger,Home office,Estados Unidos,Aurora,Illinois,60505.0,Centro,TEC-PH-10001552,Tecnologia,Telefones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272
2209,CA-2016-129854,2016-08-22,2016-08-26,Classe padrao,RB-19705,Roger Barcio,Home office,Estados Unidos,New York City,New York,10009.0,Leste,OFF-AR-10000390,Material de escritorio,Arte,Newell Chalk Holder,16.52
2210,CA-2015-125556,2015-11-14,2015-11-16,Segunda classe,ML-17410,Maris LaWare,Consumidor,Estados Unidos,Fairfield,Connecticut,6824.0,Leste,TEC-PH-10001079,Tecnologia,Telefones,Polycom SoundPoint Pro SE-225 Corded phone,832.93
2211,CA-2015-125556,2015-11-14,2015-11-16,Segunda classe,ML-17410,Maris LaWare,Consumidor,Estados Unidos,Fairfield,Connecticut,6824.0,Leste,OFF-BI-10003460,Material de escritorio,Pastas,Acco 3-Hole Punch,43.8
2212,CA-2017-162313,2017-11-27,2017-11-30,Primeira classe,VB-21745,Victoria Brennan,Corporativo,Estados Unidos,Lincoln Park,Michigan,48146.0,Centro,OFF-AP-10003842,Material de escritorio,Eletrodomesticos,Euro-Pro Shark Turbo Vacuum,167.292
2213,CA-2018-107874,2018-11-21,2018-11-25,Classe padrao,SW-20275,Scott Williamson,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,FUR-FU-10003535,Moveis,Mobiliario,Howard Miller Distant Time Traveler Alarm Clock,27.42
2214,CA-2018-129378,2018-10-01,2018-10-02,Primeira classe,NS-18505,Neola Schneider,Consumidor,Estados Unidos,San Jose,California,95123.0,Oeste,OFF-BI-10002012,Material de escritorio,Pastas,Wilson Jones Easy Flow II Sheet Lifters,1.44
2215,CA-2018-129378,2018-10-01,2018-10-02,Primeira classe,NS-18505,Neola Schneider,Consumidor,Estados Unidos,San Jose,California,95123.0,Oeste,OFF-BI-10001922,Material de escritorio,Pastas,Storex Dura Pro Binders,61.776
2216,CA-2018-129378,2018-10-01,2018-10-02,Primeira classe,NS-18505,Neola Schneider,Consumidor,Estados Unidos,San Jose,California,95123.0,Oeste,OFF-AP-10000576,Material de escritorio,Eletrodomesticos,"Belkin 325VA UPS Surge Protector, 6'",241.96
2217,CA-2018-129378,2018-10-01,2018-10-02,Primeira classe,NS-18505,Neola Schneider,Consumidor,Estados Unidos,San Jose,California,95123.0,Oeste,FUR-CH-10000553,Moveis,Cadeiras,"Metal Folding Chairs, Beige, 4/Carton",108.608
2218,CA-2015-151953,2015-09-20,2015-09-25,Classe padrao,DB-13555,Dorothy Badders,Corporativo,Estados Unidos,Jacksonville,Florida,32216.0,Sul,OFF-AR-10003469,Material de escritorio,Arte,Nontoxic Chalk,2.816
2219,CA-2018-130841,2018-07-28,2018-08-01,Classe padrao,MH-17620,Matt Hagelstein,Corporativo,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-BI-10000145,Material de escritorio,Pastas,Zipper Ring Binder Pockets,9.984
2220,CA-2018-130841,2018-07-28,2018-08-01,Classe padrao,MH-17620,Matt Hagelstein,Corporativo,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-ST-10001580,Material de escritorio,Armazenamento,Super Decoflex Portable Personal File,14.98
2221,CA-2018-130841,2018-07-28,2018-08-01,Classe padrao,MH-17620,Matt Hagelstein,Corporativo,Estados Unidos,San Francisco,California,94110.0,Oeste,TEC-PH-10001817,Tecnologia,Telefones,Wilson Electronics DB Pro Signal Booster,1145.6
2222,CA-2016-131884,2016-12-06,2016-12-06,Mesmo dia,DK-13375,Dennis Kane,Consumidor,Estados Unidos,Marion,Ohio,43302.0,Leste,TEC-PH-10001578,Tecnologia,Telefones,Polycom SoundStation2 EX Conference phone,485.94
2223,CA-2016-131884,2016-12-06,2016-12-06,Mesmo dia,DK-13375,Dennis Kane,Consumidor,Estados Unidos,Marion,Ohio,43302.0,Leste,OFF-AR-10004078,Material de escritorio,Arte,Newell 312,37.376
2224,CA-2016-131884,2016-12-06,2016-12-06,Mesmo dia,DK-13375,Dennis Kane,Consumidor,Estados Unidos,Marion,Ohio,43302.0,Leste,FUR-CH-10004860,Moveis,Cadeiras,Global Low Back Tilter Chair,70.686
2225,CA-2018-121909,2018-07-31,2018-08-05,Classe padrao,EA-14035,Erin Ashbrook,Corporativo,Estados Unidos,Philadelphia,Pennsylvania,19134.0,Leste,OFF-PA-10003790,Material de escritorio,Papel,Xerox 1991,54.816
2226,CA-2017-106383,2017-03-19,2017-03-21,Segunda classe,BT-11440,Bobby Trafton,Consumidor,Estados Unidos,Littleton,Colorado,80122.0,Oeste,FUR-BO-10002202,Moveis,Estantes,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294
2227,CA-2018-130771,2018-07-29,2018-08-03,Classe padrao,LA-16780,Laura Armstrong,Corporativo,Estados Unidos,Austin,Texas,78745.0,Centro,OFF-FA-10003059,Material de escritorio,Fixadores,Assorted Color Push Pins,2.896
2228,CA-2018-130771,2018-07-29,2018-08-03,Classe padrao,LA-16780,Laura Armstrong,Corporativo,Estados Unidos,Austin,Texas,78745.0,Centro,TEC-PH-10002496,Tecnologia,Telefones,Cisco SPA301,124.792
2229,CA-2017-139157,2017-10-01,2017-10-05,Classe padrao,GM-14680,Greg Matthias,Consumidor,Estados Unidos,New York City,New York,10024.0,Leste,FUR-TA-10003238,Moveis,Mesas,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588
2230,CA-2015-128055,2015-03-31,2015-04-05,Classe padrao,AA-10315,Alex Avila,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-BI-10004390,Material de escritorio,Pastas,GBC DocuBind 200 Manual Binding Machine,673.568
2231,CA-2015-128055,2015-03-31,2015-04-05,Classe padrao,AA-10315,Alex Avila,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-AP-10002765,Material de escritorio,Eletrodomesticos,Fellowes Advanced Computer Series Surge Protectors,52.98
2232,CA-2018-157091,2018-06-26,2018-07-01,Classe padrao,DB-13405,Denny Blanton,Consumidor,Estados Unidos,La Porte,Indiana,46350.0,Centro,FUR-FU-10000293,Moveis,Mobiliario,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
2233,CA-2018-132122,2018-07-09,2018-07-14,Classe padrao,JH-15820,John Huston,Consumidor,Estados Unidos,Chicago,Illinois,60610.0,Centro,OFF-ST-10003692,Material de escritorio,Armazenamento,Recycled Steel Personal File for Hanging File Folders,228.92
2234,CA-2016-123232,2016-12-14,2016-12-16,Segunda classe,DJ-13630,Doug Jacobs,Consumidor,Estados Unidos,Portland,Oregon,97206.0,Oeste,TEC-PH-10001051,Tecnologia,Telefones,HTC One,319.968
2236,CA-2016-145849,2016-09-15,2016-09-17,Segunda classe,CT-11995,Carol Triggs,Consumidor,Estados Unidos,Indianapolis,Indiana,46203.0,Centro,OFF-ST-10000025,Material de escritorio,Armazenamento,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86
2237,CA-2016-145849,2016-09-15,2016-09-17,Segunda classe,CT-11995,Carol Triggs,Consumidor,Estados Unidos,Indianapolis,Indiana,46203.0,Centro,OFF-AR-10000817,Material de escritorio,Arte,Manco Dry-Lighter Erasable Highlighter,24.32
2238,CA-2017-122322,2017-07-15,2017-07-21,Classe padrao,RH-19510,Rick Huthwaite,Home office,Estados Unidos,Provo,Utah,84604.0,Oeste,OFF-SU-10000952,Material de escritorio,Suprimentos,Fiskars Home & Office Scissors,44.4
2239,CA-2018-166849,2018-04-20,2018-04-26,Classe padrao,SJ-20125,Sanjit Jacobs,Home office,Estados Unidos,Chicago,Illinois,60610.0,Centro,FUR-FU-10004597,Moveis,Mobiliario,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4
2240,CA-2017-146633,2017-11-15,2017-11-17,Segunda classe,TG-21310,Toby Gnade,Consumidor,Estados Unidos,Los Angeles,California,90049.0,Oeste,OFF-BI-10003527,Material de escritorio,Pastas,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792
2241,CA-2017-146633,2017-11-15,2017-11-17,Segunda classe,TG-21310,Toby Gnade,Consumidor,Estados Unidos,Los Angeles,California,90049.0,Oeste,OFF-BI-10002982,Material de escritorio,Pastas,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136
2242,US-2017-126893,2017-11-26,2017-12-01,Classe padrao,CT-11995,Carol Triggs,Consumidor,Estados Unidos,Philadelphia,Pennsylvania,19134.0,Leste,TEC-PH-10004165,Tecnologia,Telefones,Mitel MiVoice 5330e IP Phone,494.982
2243,CA-2018-103380,2018-11-21,2018-11-25,Classe padrao,BF-11005,Barry Franz,Home office,Estados Unidos,Pasadena,California,91104.0,Oeste,OFF-ST-10003442,Material de escritorio,Armazenamento,Eldon Portable Mobile Manager,56.56
2244,CA-2018-103380,2018-11-21,2018-11-25,Classe padrao,BF-11005,Barry Franz,Home office,Estados Unidos,Pasadena,California,91104.0,Oeste,OFF-AR-10003856,Material de escritorio,Arte,Newell 344,5.56
2245,CA-2018-103380,2018-11-21,2018-11-25,Classe padrao,BF-11005,Barry Franz,Home office,Estados Unidos,Pasadena,California,91104.0,Oeste,OFF-FA-10004248,Material de escritorio,Fixadores,Advantus T-Pin Paper Clips,9.02
2246,CA-2018-103380,2018-11-21,2018-11-25,Classe padrao,BF-11005,Barry Franz,Home office,Estados Unidos,Pasadena,California,91104.0,Oeste,OFF-AP-10001492,Material de escritorio,Eletrodomesticos,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62
2247,CA-2018-103380,2018-11-21,2018-11-25,Classe padrao,BF-11005,Barry Franz,Home office,Estados Unidos,Pasadena,California,91104.0,Oeste,TEC-PH-10004165,Tecnologia,Telefones,Mitel MiVoice 5330e IP Phone,659.976
2248,CA-2016-116092,2016-02-15,2016-02-18,Segunda classe,JM-16195,Justin MacKendrick,Consumidor,Estados Unidos,Los Angeles,California,90004.0,Oeste,OFF-PA-10004285,Material de escritorio,Papel,Xerox 1959,13.36
2249,CA-2016-116092,2016-02-15,2016-02-18,Segunda classe,JM-16195,Justin MacKendrick,Consumidor,Estados Unidos,Los Angeles,California,90004.0,Oeste,OFF-BI-10001628,Material de escritorio,Pastas,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72
2250,CA-2016-116092,2016-02-15,2016-02-18,Segunda classe,JM-16195,Justin MacKendrick,Consumidor,Estados Unidos,Los Angeles,California,90004.0,Oeste,OFF-BI-10000546,Material de escritorio,Pastas,Avery Durable Binders,11.52
2251,CA-2016-116092,2016-02-15,2016-02-18,Segunda classe,JM-16195,Justin MacKendrick,Consumidor,Estados Unidos,Los Angeles,California,90004.0,Oeste,OFF-AP-10001391,Material de escritorio,Eletrodomesticos,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44
2252,CA-2016-116092,2016-02-15,2016-02-18,Segunda classe,JM-16195,Justin MacKendrick,Consumidor,Estados Unidos,Los Angeles,California,90004.0,Oeste,OFF-PA-10000477,Material de escritorio,Papel,Xerox 22,19.44
2253,CA-2017-117849,2017-04-15,2017-04-17,Segunda classe,JK-16120,Julie Kriz,Home office,Estados Unidos,San Diego,California,92105.0,Oeste,OFF-PA-10004327,Material de escritorio,Papel,Xerox 1911,143.7
2254,CA-2016-169201,2016-09-28,2016-10-01,Primeira classe,HG-14965,Henry Goldwyn,Corporativo,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-AP-10000696,Material de escritorio,Eletrodomesticos,Holmes Odor Grabber,43.26
2255,CA-2016-169201,2016-09-28,2016-10-01,Primeira classe,HG-14965,Henry Goldwyn,Corporativo,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-AP-10002082,Material de escritorio,Eletrodomesticos,Holmes HEPA Air Purifier,43.56
2256,CA-2017-164091,2017-09-17,2017-09-22,Classe padrao,LA-16780,Laura Armstrong,Corporativo,Estados Unidos,Bangor,Maine,4401.0,Leste,TEC-PH-10001944,Tecnologia,Telefones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
2257,CA-2017-164091,2017-09-17,2017-09-22,Classe padrao,LA-16780,Laura Armstrong,Corporativo,Estados Unidos,Bangor,Maine,4401.0,Leste,FUR-FU-10004952,Moveis,Mobiliario,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
2258,CA-2018-105214,2018-06-16,2018-06-19,Primeira classe,TS-21610,Troy Staebel,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,FUR-CH-10000015,Moveis,Cadeiras,Hon Multipurpose Stacking Arm Chairs,1212.96
2259,CA-2018-105214,2018-06-16,2018-06-19,Primeira classe,TS-21610,Troy Staebel,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-PA-10001776,Material de escritorio,Papel,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
2260,CA-2016-117611,2016-11-08,2016-11-10,Segunda classe,MZ-17335,Maria Zettner,Home office,Estados Unidos,San Diego,California,92024.0,Oeste,OFF-FA-10002280,Material de escritorio,Fixadores,Advantus Plastic Paper Clips,5.0
2261,CA-2016-117611,2016-11-08,2016-11-10,Segunda classe,MZ-17335,Maria Zettner,Home office,Estados Unidos,San Diego,California,92024.0,Oeste,TEC-AC-10002049,Tecnologia,Acessorios,Logitech G19 Programmable Gaming Keyboard,371.97
2262,US-2016-137960,2016-12-18,2016-12-18,Mesmo dia,MW-18220,Mitch Webber,Consumidor,Estados Unidos,New York City,New York,10035.0,Leste,TEC-AC-10002253,Tecnologia,Acessorios,Imation Bio 8GB USB Flash Drive Imation Corp,166.24
2263,CA-2018-122994,2018-02-06,2018-02-09,Primeira classe,MV-17485,Mark Van Huff,Consumidor,Estados Unidos,Arlington,Virginia,22204.0,Sul,FUR-BO-10004015,Moveis,Estantes,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97
2264,CA-2017-131065,2017-11-14,2017-11-16,Segunda classe,AA-10375,Allen Armold,Consumidor,Estados Unidos,Atlanta,Georgia,30318.0,Sul,TEC-AC-10004145,Tecnologia,Acessorios,Logitech diNovo Edge Keyboard,499.98
2265,CA-2017-131065,2017-11-14,2017-11-16,Segunda classe,AA-10375,Allen Armold,Consumidor,Estados Unidos,Atlanta,Georgia,30318.0,Sul,OFF-PA-10002479,Material de escritorio,Papel,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28
2266,CA-2017-131065,2017-11-14,2017-11-16,Segunda classe,AA-10375,Allen Armold,Consumidor,Estados Unidos,Atlanta,Georgia,30318.0,Sul,OFF-BI-10004970,Material de escritorio,Pastas,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26
2267,CA-2018-149146,2018-10-12,2018-10-12,Mesmo dia,SM-20320,Sean Miller,Home office,Estados Unidos,Monroe,North Carolina,28110.0,Sul,OFF-PA-10003919,Material de escritorio,Papel,Xerox 1989,7.968
2268,CA-2018-137470,2018-09-17,2018-09-17,Mesmo dia,TP-21415,Tom Prescott,Consumidor,Estados Unidos,Seattle,Washington,98115.0,Oeste,OFF-PA-10002001,Material de escritorio,Papel,Xerox 1984,12.96
2269,CA-2018-105480,2018-12-20,2018-12-26,Classe padrao,DK-13225,Dean Katz,Corporativo,Estados Unidos,Rochester,New York,14609.0,Leste,OFF-PA-10002787,Material de escritorio,Papel,Xerox 227,6.48
2270,CA-2018-105480,2018-12-20,2018-12-26,Classe padrao,DK-13225,Dean Katz,Corporativo,Estados Unidos,Rochester,New York,14609.0,Leste,OFF-BI-10003291,Material de escritorio,Pastas,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984
2271,CA-2018-164917,2018-12-02,2018-12-07,Classe padrao,MK-17905,Michael Kennedy,Corporativo,Estados Unidos,Miami,Florida,33180.0,Sul,OFF-AR-10004344,Material de escritorio,Arte,Bulldog Vacuum Base Pencil Sharpener,47.96
2272,CA-2016-102036,2016-09-21,2016-09-27,Classe padrao,CS-12130,Chad Sievert,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-ST-10003123,Material de escritorio,Armazenamento,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74
2273,CA-2016-142944,2016-03-06,2016-03-11,Classe padrao,JL-15850,John Lucas,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,FUR-FU-10000308,Moveis,Mobiliario,Deflect-o Glass Clear Studded Chair Mats,435.26
2274,CA-2016-142944,2016-03-06,2016-03-11,Classe padrao,JL-15850,John Lucas,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,TEC-CO-10003763,Tecnologia,Copiadoras,Canon PC1060 Personal Laser Copier,1119.984
